timestep,reward,baseline_cost,agent_cost,clip_pen,house_1_battery_P,house_1_pv_P,house_1_electrical_load_P,house_1_battery_SOC,house_1_heatpump_el_P,house_1_thermal_storage_SOC_th
2015-11-26 06:30:00,-0.05910456169708778,-0.02556254781304961,-0.02556254781304961,5.9104561697087785,-0.0,0.0,0.12586565513073486,1.0,0.23931359934140242,1.0
2015-11-26 06:45:00,-0.033564146869406467,-0.026459205302141565,-0.010023352171548032,5.0,-0.0,0.0,0.14319074530782902,1.0,0.0,0.9461209933581382
2015-11-26 07:00:00,-0.03324536476146557,-0.027054050380404822,-0.01093370690994443,4.936570823192596,-0.0,0.0,0.15619581299920612,1.0,0.0,0.893226977696932
2015-11-26 07:15:00,-0.023178486127428535,-0.027461993680883867,-0.011554260139924031,3.9086219668388367,-0.0,0.0,0.16506085914177185,1.0,0.0,0.8410224557221848
2015-11-26 07:30:00,-0.01513747044699772,-0.027624301842242394,-0.011929112091028442,3.083266019821167,-0.0,0.0,0.17041588701469199,1.0,0.0,0.7895074274338965
2015-11-26 07:45:00,-0.01123832734404088,-0.027600825145143504,-0.01211811307477856,2.6721039414405823,-0.0,0.0,0.17311590106826513,1.0,0.0,0.7386818928320671
2015-11-26 08:00:00,-0.004604713360703436,-0.02744196382108188,-0.012171663353507726,1.9875013828277588,-0.0,0.0,0.17388090505011036,1.0,0.0,0.6885458519166966
2015-11-26 08:15:00,-0.0017320563421374374,-0.027197961043821238,-0.01211811307477856,1.6811904311180115,-0.0,0.0,0.17311590106826513,1.0,0.0,0.6389269312661704
2015-11-26 08:30:00,0.001588225748143027,-0.026857136412767806,-0.011966912287778466,1.3301998376846313,-0.0,0.0,0.17095588982540663,1.0,0.0,0.5898251308804883
2015-11-26 08:45:00,0.004084441555784139,-0.026450984695434766,-0.011749561156465813,1.0616981983184814,-0.0,0.0,0.16785087366379728,1.0,0.0,0.5412404507596504
2015-11-26 09:00:00,0.4541940123107058,-0.02599525062411231,-0.011481809762819813,0.8173729479312897,-0.0,0.0,0.16402585375456874,1.0,0.0,0.49317289090365674
