,electrical_baseload_households,thermal_energy_demand_households,electrical_baseload_business,thermal_energy_demand_business,electrical_baseload,thermal_energy_demand,pv_gen_PV_1,hp_cop_HP_Ground,hp_cop_HP_Air,price_el,co2_el,cost,co2,grid_generator_kW,natural_gas_generator_kW,district_heating_generator_kW,grid_feed-in_kW,PV_1_pv_generator_kW,electrical_load_kW,thermal_load_kW,battery_storage_kW,DRL_overflow_kW,grid_demand_link_p0_kW,grid_feed-in_link_p0_kW,battery_charge_p0_kW,battery_discharge_p0_kW,HP_Ground_heat_pump_p0_kW,HP_Air_heat_pump_p0_kW,DRL_overflow_link_bat_charge_p0_kW,DRL_overflow_link_bat_discharge_p0_kW,grid_demand_link_p1_kW,grid_feed-in_link_p1_kW,battery_charge_p1_kW,battery_discharge_p1_kW,HP_Ground_heat_pump_p1_kW,HP_Air_heat_pump_p1_kW,DRL_overflow_link_bat_charge_p1_kW,DRL_overflow_link_bat_discharge_p1_kW,battery_storage_kWh,DRL_overflow_kWh
2015-10-14 10:00:00,2.070010774406085,5.212222215088472,2.00719656769387,1.8920216011431672,4.077207342099955,7.104243816231639,0.030856554974947135,2.6840503416000003,2.0187796119999994,13.58147,179.78,22.83060170637989,302.21217399684843,6.724044365265289,-0.0,-0.0,0.7714138743719996,0.771413874372,4.077207342099955,7.104243816231639,3.12636302632768e-13,0.0,6.724044365265289,-0.0,-0.0,-0.0,2.6468370231852885,0.0,-0.0,-0.0,-6.724044365265289,0.0,0.0,0.0,-7.104243816240001,-0.0,0.0,0.0,-7.8159075658192e-14,1000000.0
2015-10-14 10:15:00,2.151011196013275,5.1617813549424545,1.9315966969696503,1.8737117146804914,4.082607892982925,7.035493069622946,0.03449316836955632,2.6972599649500006,2.0286263527499995,13.58147,179.78,1697.68375,22472.5,500.0,-0.0,-0.0,494.1713360804585,0.86232920924,4.082607892982925,7.035493069622946,0.0,0.0,500.0,493.3090068712185,-0.0,-0.0,2.6083852357814603,0.0,-0.0,-0.0,-500.0,-493.3090068712185,0.0,0.0,-7.035493069640001,-0.0,0.0,0.0,-7.815899749911635e-14,1000000.0
2015-10-14 10:30:00,2.217611542668075,5.111340494796437,1.84999683650541,1.8554018282178153,4.067608379173485,6.966742323014252,0.03814307400608746,2.7104695883000005,2.0384730934999995,13.58147,179.78,22.53816636382553,298.3411625463631,6.637916621345268,-0.0,-0.0,0.9535768501520003,0.953576850152,4.067608379173485,6.966742323014252,0.0,0.0,6.637916621345268,-0.0,-0.0,-0.0,2.570308242185268,0.0,-0.0,-0.0,-6.637916621345268,0.0,0.0,0.0,-6.966742323000002,-0.0,0.0,0.0,-7.815891934011885e-14,1000000.0
2015-10-14 10:45:00,2.2470116956958703,5.060899634650419,1.76999697330518,1.8370919417551395,4.017008669001051,6.897991576405559,0.041805029004748556,2.7236792116500004,2.04831983425,13.58147,179.78,22.238330413220037,294.3721881128257,6.549609258267342,-0.0,-0.0,1.0451257251200001,1.04512572512,4.017008669001051,6.897991576405559,0.0,0.0,6.549609258267342,-0.0,-0.0,-0.0,2.5326005892673424,0.0,-0.0,-0.0,-6.549609258267342,0.0,0.0,0.0,-6.897991576400002,-0.0,0.0,0.0,-7.81588411811995e-14,1000000.0
2015-10-14 11:00:00,2.22361157389824,5.010458774504402,1.69719709779296,1.8187820552924636,3.9208086716912,6.829240829796865,0.028549896671888095,2.7368888350000007,2.058166575,13.438669999999998,185.3,21.555847076959115,297.22423895820975,6.416065600824819,-0.0,-0.0,0.7137474167960001,0.713747416796,3.9208086716912,6.829240829796865,0.0,0.0,6.416065600824819,-0.0,-0.0,-0.0,2.4952569291328195,0.0,-0.0,-0.0,-6.416065600824819,0.0,0.0,0.0,-6.829240829800002,-0.0,0.0,0.0,-7.815876302235832e-14,1000000.0
2015-10-14 11:15:00,2.161211249104545,4.9852383444313935,1.63479720449678,1.8096271120611258,3.796008453601325,6.794865456492519,0.018092658123763903,2.7339537076500005,2.05597655425,13.438669999999998,185.3,1679.8337499999998,23162.5,500.0,-0.0,-0.0,494.17094570624755,0.452316453096,3.796008453601325,6.794865456492519,0.0,0.0,500.0,493.71862925315156,-0.0,-0.0,2.485362293248411,0.0,-0.0,-0.0,-500.0,-493.71862925315156,0.0,0.0,-6.794865456480001,-0.0,0.0,0.0,-7.815868486359529e-14,1000000.0
2015-10-14 11:30:00,2.0784108181283103,4.960017914358385,1.59079727973665,1.800472168829788,3.6692080978649604,6.760490083188174,0.0071820410769300545,2.7310185803,2.0537865335000003,13.438669999999998,185.3,20.643995978620694,284.6511191091392,6.144654486975481,-0.0,-0.0,0.17955102692319969,0.1795510269232,3.6692080978649604,6.760490083188174,0.0,0.0,6.144654486975481,-0.0,-0.0,-0.0,2.4754463891114815,0.0,-0.0,-0.0,-6.144654486975481,0.0,0.0,0.0,-6.7604900832000006,-0.0,0.0,0.0,-7.815860670491043e-14,1000000.0
2015-10-14 11:45:00,1.9932103746599996,4.934797484285376,1.5679973187245801,1.79131722559845,3.5612076933845795,6.726114709883825,0.0027679816276464466,2.72808345295,2.05159651275,13.438669999999998,185.3,20.247764703853612,279.18765767922537,6.026716841429581,-0.0,-0.0,0.0691995406911996,0.0691995406912,3.5612076933845795,6.726114709883825,0.0,0.0,6.026716841429581,-0.0,-0.0,-0.0,2.4655091480455806,0.0,-0.0,-0.0,-6.026716841429581,0.0,0.0,0.0,-6.72611470988,-0.0,0.0,0.0,-7.815852854630373e-14,1000000.0
2015-10-14 12:00:00,1.921810003021065,4.909577054212368,1.5651973235125798,1.7821622823671122,3.4870073265336448,6.69173933657948,0.0,2.7251483255999998,2.049406492,13.343469999999998,179.1,19.823585524142974,266.0780267332266,5.942557827654419,-0.0,-0.0,0.0,-0.0,3.4870073265336448,6.69173933657948,0.0,0.0,5.942557827654419,-0.0,-0.0,-0.0,2.455550501122419,-0.0,-0.0,-0.0,-5.942557827654419,0.0,0.0,0.0,-6.6917393365599995,0.0,0.0,0.0,-7.815845038777517e-14,1000000.0
2015-10-14 12:15:00,1.86360970008849,4.906774784204256,1.57959729888862,1.781145066452519,3.44320699897711,6.687919850656774,0.0,2.7284294593499996,2.0518547607500004,13.343469999999998,179.1,19.66295286575583,263.9219676933264,5.894404638600254,-0.0,-0.0,0.0,-0.0,3.44320699897711,6.687919850656774,0.0,0.0,5.894404638600254,-0.0,-0.0,-0.0,2.451197639624254,-0.0,-0.0,-0.0,-5.894404638600254,0.0,0.0,0.0,-6.687919850639998,0.0,0.0,0.0,-7.815837222932479e-14,1000000.0
2015-10-14 12:30:00,1.8114094283860802,4.903972514196143,1.6091972482727102,1.780127850537926,3.4206066766587906,6.6841003647340695,0.0,2.7317105931,2.0543030295,13.343469999999998,179.1,19.5730754979696,262.71560708618944,5.8674619114726845,-0.0,-0.0,0.0,-0.0,3.4206066766587906,6.6841003647340695,0.0,0.0,5.8674619114726845,-0.0,-0.0,-0.0,2.446855234812685,-0.0,-0.0,-0.0,-5.8674619114726845,0.0,0.0,0.0,-6.684100364719999,0.0,0.0,0.0,-7.815829407095256e-14,1000000.0
2015-10-14 12:45:00,1.7634091785447752,4.901170244188031,1.65039717782083,1.779110634623333,3.413806356365605,6.680280878811364,0.0,2.7349917268499997,2.05675129825,13.343469999999998,179.1,19.535939600000994,262.21715808258114,5.8563296054177805,-0.0,-0.0,0.0,-0.0,3.413806356365605,6.680280878811364,-3.126328636506339e-13,0.0,5.8563296054177805,-0.0,3.1901312617411624e-13,-0.0,2.4425232490534614,-0.0,-0.0,-0.0,-5.8563296054177805,0.0,-3.126328636506339e-13,0.0,-6.680280878799998,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 13:00:00,1.71420892245744,4.898367974179919,1.69599709984496,1.7780934187087398,3.4102060223024,6.676461392888659,0.0,2.7382728605999995,2.0591995670000003,13.319669999999997,181.01,318.49680100155007,4328.268339177366,95.64705461968657,-0.0,-0.0,0.0,-0.0,3.4102060223024,6.676461392888659,-88.00267401344,0.0,95.64705461968657,-0.0,89.79864695248986,-0.0,2.438201644892715,-0.0,-0.0,-0.0,-95.64705461968657,0.0,-88.00267401344006,0.0,-6.676461392879999,0.0,0.0,0.0,22.00066850336,1000000.0
2015-10-14 13:15:00,1.666208672616135,4.920786134244816,1.73519703281307,1.7862311460254847,3.401405705429205,6.707017280270301,0.0,2.7420886197999996,2.0620486110000003,13.319669999999997,181.01,352.4629689178299,4789.857556817579,105.84735775520865,-0.0,-0.0,0.0,-0.0,3.401405705429205,6.707017280270301,-98.0,0.0,105.84735775520865,-0.0,100.0,-0.0,2.4459520497806486,-0.0,-0.0,-0.0,-105.84735775520865,0.0,-98.0,0.0,-6.707017280279999,0.0,0.0,0.0,46.500646502691495,1000000.0
2015-10-14 13:30:00,1.62120843838992,4.943204294309712,1.76119698835315,1.7943688733422296,3.3824054267430697,6.7375731676519415,0.0,2.7459043789999993,2.064897655,13.319669999999997,181.01,352.42543603903215,4789.347497154601,105.83608634118781,-0.0,-0.0,0.0,-0.0,3.3824054267430697,6.7375731676519415,-98.0,0.0,105.83608634118781,-0.0,100.0,-0.0,2.453680914443816,-0.0,-0.0,-0.0,-105.83608634118781,0.0,-98.0,0.0,-6.737573167639997,0.0,0.0,0.0,71.00060000204499,1000000.0
2015-10-14 13:45:00,1.5822082353938702,4.965622454374609,1.7651969815131598,1.8025066006589743,3.3474052169070303,6.768129055033583,0.0,2.749720138199999,2.0677466989999997,13.319669999999997,181.01,352.3345532810234,4788.112429917412,105.80879354549278,-0.0,-0.0,0.0,-0.0,3.3474052169070303,6.768129055033583,-98.0,0.0,105.80879354549278,-0.0,100.0,-0.0,2.461388328584777,-0.0,-0.0,-0.0,-105.80879354549278,0.0,-98.0,0.0,-6.7681290550399975,0.0,0.0,0.0,95.50052900144499,1000000.0
2015-10-14 14:00:00,1.55160807612003,4.988040614439505,1.75639699656114,1.8106443279757192,3.30800507268117,6.798684942415225,0.0,2.753535897399999,2.0705957429999997,13.28397,195.03,351.28488753874024,5157.425951479904,105.77707945403075,-0.0,-0.0,0.0,-0.0,3.30800507268117,6.798684942415225,-98.0,0.0,105.77707945403075,-0.0,100.0,-0.0,2.469074381350755,-0.0,-0.0,-0.0,-105.77707945403075,0.0,-98.0,0.0,-6.798684942399999,0.0,0.0,0.0,120.00043350091599,1000000.0
2015-10-14 14:15:00,1.5342079855525652,5.02166785453685,1.7419970211850901,1.8228509189508364,3.2762050067376554,6.844518773487686,0.0,2.755450438049999,2.0720259822499996,13.28397,195.03,351.22882338277066,5156.60283968887,105.76019770679116,-0.0,-0.0,0.0,-0.0,3.2762050067376554,6.844518773487686,-98.0,0.0,105.76019770679116,-0.0,100.0,-0.0,2.4839927000551625,-0.0,-0.0,-0.0,-105.76019770679116,0.0,-98.0,0.0,-6.844518773479997,0.0,0.0,0.0,144.5003135004825,1000000.0
2015-10-14 14:30:00,1.53120796993749,5.055295094634195,1.73439703418107,1.8350575099259534,3.26560500411856,6.890352604560148,0.0,2.757364978699999,2.0734562215,13.28397,195.03,351.2430956781652,5156.812379891897,105.76449530619693,-0.0,-0.0,0.0,-0.0,3.26560500411856,6.890352604560148,-98.0,0.0,105.76449530619693,-0.0,100.0,-0.0,2.4988903020769335,-0.0,-0.0,-0.0,-105.76449530619693,0.0,-98.0,0.0,-6.8903526045599985,0.0,0.0,0.0,169.000169000169,1000000.0
2015-10-14 14:45:00,1.54560804488988,5.08892233473154,1.73639703076108,1.8472641009010706,3.28200507565096,6.936186435632611,0.0,2.7592795193499993,2.0748864607499997,13.28397,195.03,351.34696636056873,5158.337368219118,105.79577230619121,-0.0,-0.0,0.0,-0.0,3.28200507565096,6.936186435632611,-98.0,0.0,105.79577230619121,-0.0,100.0,-0.0,2.5137672305392056,-0.0,-0.0,-0.0,-105.79577230619121,0.0,-98.0,0.0,-6.936186435639998,0.0,0.0,0.0,193.5,1000000.0
2015-10-14 15:00:00,1.5834082416399,5.122549574828885,1.7383970273410798,1.8594706918761879,3.32180526898098,6.982020266705073,0.0,2.7611940599999993,2.0763166999999996,13.438669999999998,207.08,19.65549549177459,302.876698842719,5.850428797425517,-0.0,-0.0,0.0,-0.0,3.32180526898098,6.982020266705073,0.0,0.0,5.850428797425517,-0.0,-0.0,-0.0,2.5286235284455163,-0.0,-0.0,-0.0,-5.850428797425517,0.0,0.0,0.0,-6.982020266719999,0.0,0.0,0.0,193.4998065,1000000.0
2015-10-14 15:15:00,1.641608544572475,5.189804055023576,1.7219970553850399,1.8838838738264223,3.363605599957515,7.073687928849997,0.0,2.7618913575999993,2.0768377319999995,13.438669999999998,207.08,19.90529383720924,306.7259072370473,5.924780900850826,-0.0,-0.0,0.0,-0.0,3.363605599957515,7.073687928849997,0.0,0.0,5.924780900850826,-0.0,-0.0,-0.0,2.561175300894826,-0.0,-0.0,-0.0,-5.924780900850826,0.0,0.0,0.0,-7.073687928839997,0.0,0.0,0.0,193.4996130001935,1000000.0
2015-10-14 15:30:00,1.7172089380725302,5.257058535218265,1.67119714225289,1.9082970557766568,3.38840608032542,7.165355590994922,0.0,2.762588655199999,2.077358764,13.438669999999998,207.08,20.09792312898979,309.6941826498609,5.982116721071295,-0.0,-0.0,0.0,-0.0,3.38840608032542,7.165355590994922,0.0,0.0,5.982116721071295,-0.0,-0.0,-0.0,2.593710640747295,-0.0,-0.0,-0.0,-5.982116721071295,0.0,0.0,0.0,-7.165355590999998,0.0,0.0,0.0,193.4994195005805,1000000.0
2015-10-14 15:45:00,1.8114094283860802,5.3243130154129545,1.57639730436061,1.932710237726891,3.3878067327466903,7.257023253139845,0.0,2.763285952799999,2.0778797960000004,13.438669999999998,207.08,20.21577606875022,311.51020959044286,6.017195472096636,-0.0,-0.0,0.0,-0.0,3.3878067327466903,7.257023253139845,-0.003095995356034109,0.0,6.017195472096636,-0.0,0.003159178934681751,-0.0,2.6262295604139547,-0.0,-0.0,-0.0,-6.017195472096636,0.0,-0.003095995355988116,0.0,-7.257023253119998,0.0,0.0,0.0,193.5,1000000.0
2015-10-14 16:00:00,1.921810003021065,5.391567495607645,1.44919752187224,1.9571234196771254,3.371007524893305,7.34869091528477,0.0,2.763983250399999,2.0784008280000004,13.52197,212.38,20.38348948543366,320.14902391562777,6.029739597243201,-0.0,-0.0,0.0,-0.0,3.371007524893305,7.34869091528477,1.1368683772161603e-13,0.0,6.029739597243201,-0.0,-0.0,-0.0,2.6587320723512007,-0.0,-0.0,-0.0,-6.029739597243201,0.0,0.0,0.0,-7.348690915279997,0.0,0.0,0.0,193.49980649999998,1000000.0
2015-10-14 16:15:00,2.0406106213782897,5.447612895769887,1.31079775853583,1.9774677379689876,3.35140837991412,7.425080633738874,0.0,2.7657290633999994,2.0797056130000002,13.52197,212.38,20.404930879986242,320.48578870471374,6.036082280906182,-0.0,-0.0,0.0,-0.0,3.35140837991412,7.425080633738874,0.0,0.0,6.036082280906182,-0.0,-0.0,-0.0,2.684673900990182,-0.0,-0.0,-0.0,-6.036082280906182,0.0,0.0,0.0,-7.425080633719999,0.0,0.0,0.0,193.49961300019348,1000000.0
2015-10-14 16:30:00,2.164211264719635,5.503658295932128,1.17959798288745,1.9978120562608495,3.3438092476070853,7.501470352192978,0.0,2.7674748763999997,2.081010398,13.52197,212.38,20.466827584245667,321.45795637337574,6.0543922473561675,-0.0,-0.0,0.0,-0.0,3.3438092476070853,7.501470352192978,-1.1368683772161603e-13,0.0,6.0543922473561675,-0.0,-0.0,-0.0,2.710582999748167,-0.0,-0.0,-0.0,-6.0543922473561675,0.0,0.0,0.0,-7.501470352199998,0.0,0.0,0.0,193.4994195005805,1000000.0
2015-10-14 16:45:00,2.283011883076845,5.55970369609437,1.07239816619914,2.018156374552712,3.355410049275985,7.577860070647082,0.0,2.7692206894,2.0823151829999995,13.52197,212.38,20.604198668051318,323.61554663416194,6.095028658709143,-0.0,-0.0,0.0,-0.0,3.355410049275985,7.577860070647082,-0.003095995356034109,0.0,6.095028658709143,-0.0,0.003159178934710952,-0.0,2.7364594304984324,-0.0,-0.0,-0.0,-6.095028658709143,0.0,-0.0030959953560167333,0.0,-7.577860070640001,0.0,0.0,0.0,193.5,1000000.0
2015-10-14 17:00:00,2.3934124577118454,5.615749096256613,0.98919830847089,2.0385006928445737,3.3826107661827356,7.654249789101186,0.0,2.7709665024000003,2.0836199679999994,21.447369999999996,204.04,32.9480611577164,313.4520642214153,6.144914021200065,-0.0,-0.0,0.0,-0.0,3.3826107661827356,7.654249789101186,0.0,0.0,6.144914021200065,-0.0,-0.0,-0.0,2.762303255016065,-0.0,-0.0,-0.0,-6.144914021200065,0.0,0.0,0.0,-7.654249789120001,0.0,0.0,0.0,193.4998065,1000000.0
2015-10-14 17:15:00,2.483412926164275,5.629760446297173,0.93079840833472,2.043586772417539,3.414211334498995,7.673347218714712,0.0,2.7641785855500003,2.0785491197499995,21.447369999999996,204.04,33.19091390286707,315.762448856946,6.190206799783297,-0.0,-0.0,0.0,-0.0,3.414211334498995,7.673347218714712,0.0,0.0,6.190206799783297,-0.0,-0.0,-0.0,2.7759954652832977,-0.0,-0.0,-0.0,-6.190206799783297,0.0,0.0,0.0,-7.673347218720001,0.0,0.0,0.0,193.4996130001935,1000000.0
2015-10-14 17:30:00,2.542813235342895,5.643771796337733,0.89359847194661,2.0486728519905046,3.4364117072895053,7.692444648328237,0.0,2.7573906687000003,2.0734782715,21.447369999999996,204.04,33.38372573644549,317.59676824078383,6.226166795545654,-0.0,-0.0,0.0,-0.0,3.4364117072895053,7.692444648328237,0.0,0.0,6.226166795545654,-0.0,-0.0,-0.0,2.7897550882576545,-0.0,-0.0,-0.0,-6.226166795545654,0.0,0.0,0.0,-7.692444648320002,0.0,0.0,0.0,193.4994195005805,1000000.0
2015-10-14 17:45:00,2.562013335279405,5.657783146378294,0.8763985013585599,2.05375893156347,3.438411836637965,7.711542077941764,0.0,2.7506027518500002,2.06840742325,21.447369999999996,204.04,33.48553019850795,318.5652871052984,6.245153638606125,-0.0,-0.0,0.0,-0.0,3.438411836637965,7.711542077941764,-0.003095995356034109,0.0,6.245153638606125,-0.0,0.003159178934728683,-0.0,2.8035826230353957,-0.0,-0.0,-0.0,-6.245153638606125,0.0,-0.003095995356034109,0.0,-7.711542077960002,0.0,0.0,0.0,193.5,1000000.0
2015-10-14 18:00:00,2.53261318225161,5.671794496418854,0.87159850956655,2.0588450111364356,3.4042116918181597,7.730639507555289,0.0,2.7438148350000002,2.063336575,32.918969999999995,191.88,-0.0,-0.0,0.0,-0.0,-0.0,91.7783097345721,-0.0,3.4042116918181597,7.730639507555289,100.0,0.0,-0.0,91.7783097345721,-0.0,100.0,2.817478573607902,-0.0,-0.0,-0.0,0.0,-91.7783097345721,0.0,-98.0,-7.730639507560001,0.0,0.0,0.0,168.4998065,1000000.0
2015-10-14 18:15:00,2.47501288244205,5.668992226410742,0.87159850956655,2.0578277952218427,3.3466113920086,7.726820021632585,0.0,2.7393205686,2.059982627,32.918969999999995,191.88,-0.0,-0.0,0.0,-0.0,-0.0,91.83268185675952,-0.0,3.3466113920086,7.726820021632585,100.0,0.0,-0.0,91.83268185675952,-0.0,100.0,2.820706751232474,-0.0,-0.0,-0.0,0.0,-91.83268185675952,0.0,-98.0,-7.72682002164,0.0,0.0,0.0,143.4996380001935,1000000.0
2015-10-14 18:30:00,2.40541252017216,5.666189956402629,0.86679851777453,2.0568105793072498,3.27221103794669,7.723000535709879,0.0,2.7348263022,2.0566286789999997,32.918969999999995,191.88,-0.0,-0.0,0.0,-0.0,-0.0,91.90384342316811,-0.0,3.27221103794669,7.723000535709879,100.0,0.0,-0.0,91.90384342316811,-0.0,100.0,2.8239455388838843,-0.0,-0.0,-0.0,0.0,-91.90384342316811,0.0,-98.0,-7.72300053572,0.0,0.0,0.0,118.4994945005555,1000000.0
2015-10-14 18:45:00,2.34421220162451,5.663387686394517,0.85319854103049,2.0557933633926564,3.1974107426550002,7.719181049787174,0.0,2.7303320358,2.0532747309999992,32.918969999999995,191.88,-0.0,-0.0,0.0,-0.0,-0.0,66.49196819058703,-0.0,3.1974107426550002,7.719181049787174,73.99650400224397,0.0,-0.0,66.49196819058703,-0.0,73.99650400224398,2.8271949889560757,-0.0,-0.0,-0.0,0.0,-66.49196819058703,0.0,-72.5165739221991,-7.7191810498,0.0,0.0,0.0,100.0002500005,1000000.0
2015-10-14 19:00:00,2.3064120048744896,5.6605854163864056,0.83439857317844,2.0547761474780635,3.1408105780529296,7.7153615638644695,0.0,2.7258377694,2.0499207829999992,34.358869999999996,195.36,-0.0,-0.0,0.0,-0.0,-0.0,92.02873426775946,-0.0,3.1408105780529296,7.7153615638644695,100.0,0.0,-0.0,92.02873426775946,-0.0,100.0,2.8304551541885314,-0.0,-0.0,-0.0,0.0,-92.02873426775946,0.0,-98.0,-7.715361563879999,0.0,0.0,0.0,75.00015000025,1000000.0
2015-10-14 19:15:00,2.281811876830815,5.604540016224163,0.8131986094303799,2.0344318291862016,3.0950104862611947,7.6389718454103654,0.0,2.72463201345,2.0490214352499994,34.358869999999996,195.36,-0.0,-0.0,0.0,-0.0,-0.0,92.10131848305012,-0.0,3.0950104862611947,7.6389718454103654,100.0,0.0,-0.0,92.10131848305012,-0.0,100.0,2.8036710306898787,-0.0,-0.0,-0.0,0.0,-92.10131848305012,0.0,-98.0,-7.6389718454,0.0,0.0,0.0,50.0000750001,1000000.0
2015-10-14 19:30:00,2.25541173941811,5.548494616061922,0.79599863884233,2.0140875108943392,3.05141037826044,7.562582126956261,0.0,2.7234262575,2.0481220874999995,34.358869999999996,195.36,-0.0,-0.0,0.0,-0.0,-0.0,92.17172643106849,-0.0,3.05141037826044,7.562582126956261,99.99999999999999,0.0,-0.0,92.17172643106849,-0.0,100.0,2.776863190671503,-0.0,-0.0,-0.0,0.0,-92.17172643106849,0.0,-98.0,-7.562582126960001,0.0,0.0,0.0,25.000025000025,1000000.0
2015-10-14 19:45:00,2.2104115051918796,5.492449215899681,0.7855986566263,1.9937431926024773,2.9960101618181794,7.486192408502158,0.0,2.72222050155,2.0472227397499996,34.358869999999996,195.36,-0.0,-0.0,0.0,-0.0,-0.0,92.25395823557564,-0.0,2.9960101618181794,7.486192408502158,100.0,0.0,-0.0,92.25395823557564,-0.0,100.0,2.750031602604363,-0.0,-0.0,-0.0,0.0,-92.25395823557564,0.0,-98.0,-7.486192408519999,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 20:00:00,2.1366111210608847,5.436403815737439,0.78159866346629,1.9733988743106152,2.918209784527175,7.409802690048054,0.0,2.7210147456,2.0463233919999997,30.419970000000003,206.73,42.90269836738167,291.5609329492702,5.641386019431533,-0.0,-0.0,0.0,-0.0,2.918209784527175,7.409802690048054,0.0,0.0,5.641386019431533,-0.0,-0.0,-0.0,2.7231762349035322,-0.0,-0.0,-0.0,-5.641386019431533,0.0,0.0,0.0,-7.40980269004,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 20:15:00,2.0364105995171697,5.285081235299386,0.78079866483428,1.9184692149225877,2.8172092643514497,7.203550450221973,0.0,2.7230828567999996,2.047866076,24.981669999999998,206.73,34.11606233841103,282.3195393750583,5.462575134234186,-0.0,-0.0,0.0,-0.0,2.8172092643514497,7.203550450221973,0.0,0.0,5.462575134234186,-0.0,-0.0,-0.0,2.645365869882186,-0.0,-0.0,-0.0,-5.462575134234186,0.0,0.0,0.0,-7.203550450239999,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 20:30:00,1.9176099811599447,5.133758654861333,0.7775986703062701,1.8635395555345604,2.695208651466215,6.997298210395893,0.0,2.725150968,2.04940876,24.981669999999998,206.73,32.86889694550314,271.99891222419734,5.262882256551006,-0.0,-0.0,0.0,-0.0,2.695208651466215,6.997298210395893,0.0,0.0,5.262882256551006,-0.0,-0.0,-0.0,2.567673605083005,-0.0,-0.0,-0.0,-5.262882256551006,0.0,0.0,0.0,-6.997298210400001,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 20:45:00,1.788009306588435,4.982436074423282,0.77119868125026,1.8086098961465331,2.559207987838695,6.791045970569815,0.0,2.7272190792,2.050951444,24.981669999999998,206.73,31.5350312979816,260.9608172804995,5.049307159686538,-0.0,-0.0,0.0,-0.0,2.559207987838695,6.791045970569815,0.0,0.0,5.049307159686538,-0.0,-0.0,-0.0,2.4900991718465386,-0.0,-0.0,-0.0,-5.049307159686538,0.0,0.0,0.0,-6.79104597056,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 21:00:00,1.654808613278835,4.831113493985229,0.7603986997182199,1.7536802367585056,2.415207312997055,6.584793730743734,0.0,2.7292871904,2.052494128,23.648869999999995,212.22,28.543296983084705,256.1415613409959,4.827849615323643,-0.0,-0.0,0.0,-0.0,2.415207312997055,6.584793730743734,0.0,0.0,4.827849615323643,-0.0,-0.0,-0.0,2.412642302327643,-0.0,-0.0,-0.0,-4.827849615323643,0.0,0.0,0.0,-6.5847937307599995,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 21:15:00,1.521007916846205,4.494841093011779,0.74519872571018,1.6316143270073336,2.266206642556385,6.126455420019113,0.0,2.7318797611499996,2.05442886175,23.648869999999995,212.22,26.656919728675998,239.21360745014968,4.508785363305055,-0.0,-0.0,0.0,-0.0,2.266206642556385,6.126455420019113,0.0,0.0,4.508785363305055,-0.0,-0.0,-0.0,2.2425787207490546,-0.0,-0.0,-0.0,-4.508785363305055,0.0,0.0,0.0,-6.126455419999999,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 21:30:00,1.387807223536605,4.15856869203833,0.72399876196212,1.5095484172561613,2.111805985498725,5.66811710929449,0.0,2.7344723318999993,2.0563635954999997,23.648869999999995,212.22,24.74052313163283,222.01626627382706,4.184643601429216,-0.0,-0.0,0.0,-0.0,2.111805985498725,5.66811710929449,0.0,0.0,4.184643601429216,-0.0,-0.0,-0.0,2.072837615929216,-0.0,-0.0,-0.0,-4.184643601429216,0.0,0.0,0.0,-5.668117109279998,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 21:45:00,1.2570065427190502,3.8222962910648794,0.70079880163405,1.3874825075049892,1.9578053443531003,5.209778798569869,0.0,2.7370649026499994,2.05829832925,23.648869999999995,212.22,22.828392650583186,204.85720832778756,3.8612234158474705,-0.0,-0.0,0.0,-0.0,1.9578053443531003,5.209778798569869,0.0,0.0,3.8612234158474705,-0.0,-0.0,-0.0,1.9034180714954705,-0.0,-0.0,-0.0,-3.8612234158474705,0.0,0.0,0.0,-5.2097787985599995,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 22:00:00,1.129205877516585,3.4860238900914298,0.67319884882997,1.2654165977538172,1.802404726346555,4.751440487845247,0.0,2.739657473399999,2.0602330629999996,22.327969999999997,201.83,19.741966289430593,178.45424622998766,3.5367239009064586,-0.0,-0.0,0.0,-0.0,1.802404726346555,4.751440487845247,0.0,0.0,3.5367239009064586,-0.0,-0.0,-0.0,1.7343191745584585,-0.0,-0.0,-0.0,-3.5367239009064586,0.0,0.0,0.0,-4.751440487839998,0.0,0.0,0.0,-0.0,1000000.0
2015-10-14 22:15:00,1.010405259159375,3.3094808795803687,0.6443988980778801,1.2013319951344519,1.6548041572372552,4.510812874714821,0.0,2.739830605049999,2.0603622972499998,22.327969999999997,201.83,18.427206727695086,166.56969414822308,3.3011880126487254,-0.0,-0.0,0.0,-0.0,1.6548041572372552,4.510812874714821,0.0,0.0,3.3011880126487254,-0.0,-0.0,-0.0,1.6463838554127257,-0.0,-0.0,-0.0,-3.3011880126487254,0.0,0.0,0.0,-4.510812874719998,0.0,0.0,0.0,-0.0,1000000.0
